Forecast,Agent_4,Location_PARWANOO,SKU,Location_ERNAKULAM,Location_GHAZIABAD,Sales_MA_3,Agent_5,OpeningStock,Location_DEHRADUN,Receipts,Sales_MA_12,Agent_2,Agent_3,Key,Location_CHENNAI,Location_CHANDIGARH,Location_BANGALORE,Date,Location,Sales,Location_CALCUTTA,Location_KANPUR,SellingPrice,Sales_MA_6,Location_AHMEDABAD,Location_ZIRAKPUR,Location_DELHI,NetStock,Lagged_Sales,Agent_1,Division,Location_AMBALA,Location_HYDERABAD,Location_MUMBAI,Scheme End,Days of Discount,Discount (%),PROD A,PROD B,PROD C,PROD D,PROD E,AHMEDABAD,AMBALA,BANGALORE,CHANDIGARH,CHENNAI,DEHRADUN,DELHI,GHAZIABAD,HYDERABAD,KANPUR,KOCHI,KOLKATA,MUMBAI,PARWANOO,ZIRAKHPUR
3704,0,0,PROD C,0,0,1355.0,1,15125,0,0,3155.4166666666665,0,0,38504CALCUTTA AGENT 5PROD C,0,0,0,2005-06,CALCUTTA,1030,1,0,7.29,3332.5,0,0,0,14095,1010.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5097,0,0,PROD C,0,0,1696.6666666666667,1,4095,0,2480,3076.25,0,0,38534CALCUTTA AGENT 5PROD C,0,0,0,2005-07,CALCUTTA,3050,1,0,7.29,3079.1666666666665,0,0,0,3525,1030.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5549,0,0,PROD C,0,0,2600.0,1,3525,0,960,3069.583333333333,0,0,38565CALCUTTA AGENT 5PROD C,0,0,0,2005-08,CALCUTTA,3720,1,0,7.29,2264.1666666666665,0,0,0,765,3050.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3701,0,0,PROD C,0,0,2963.333333333333,1,765,0,5120,3246.25,0,0,38596CALCUTTA AGENT 5PROD C,0,0,0,2005-09,CALCUTTA,2120,1,0,7.29,2159.1666666666665,0,0,0,3765,3720.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3680,0,0,PROD C,0,0,2466.6666666666665,1,2965,0,0,2954.583333333333,0,0,38626CALCUTTA AGENT 5PROD C,0,0,0,2005-10,CALCUTTA,1560,1,0,7.29,2081.6666666666665,0,0,0,1405,2120.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3480,0,0,PROD C,0,0,2338.333333333333,1,1405,0,4160,3099.1666666666665,0,0,38657CALCUTTA AGENT 5PROD C,0,0,0,2005-11,CALCUTTA,3335,1,0,7.29,2469.1666666666665,0,0,0,2230,1560.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3000,0,0,PROD C,0,0,2715.0,1,2230,0,5840,3085.833333333333,0,0,38687CALCUTTA AGENT 5PROD C,0,0,0,2005-12,CALCUTTA,3250,1,0,7.29,2839.1666666666665,0,0,0,4820,3335.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4480,0,0,PROD C,0,0,3536.6666666666665,1,4820,0,2400,3040.4166666666665,0,0,38718CALCUTTA AGENT 5PROD C,0,0,0,2006-01,CALCUTTA,4025,1,0,7.29,3001.6666666666665,0,0,0,3195,3250.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2980,0,0,PROD C,0,0,3730.0,1,3195,0,720,2649.1666666666665,0,0,38749CALCUTTA AGENT 5PROD C,0,0,0,2006-02,CALCUTTA,3915,1,0,7.29,3034.1666666666665,0,0,0,0,4025.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3345,0,0,PROD C,0,0,3583.333333333333,1,0,0,8141,2654.1666666666665,0,0,38777CALCUTTA AGENT 5PROD C,0,0,0,2006-03,CALCUTTA,2810,1,0,7.29,3149.1666666666665,0,0,0,5331,3915.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3086,0,0,PROD C,0,0,2375.0,1,5331,0,1600,2518.75,0,0,38808CALCUTTA AGENT 5PROD C,0,0,0,2006-04,CALCUTTA,400,1,0,7.29,2955.833333333333,0,0,0,6531,2810.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2317,0,0,PROD C,0,0,1726.6666666666667,1,6531,0,0,2598.75,0,0,38838CALCUTTA AGENT 5PROD C,0,0,0,2006-05,CALCUTTA,1970,1,0,7.29,2728.333333333333,0,0,0,4561,400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3036,0,0,PROD C,0,0,1636.6666666666667,1,4561,0,240,2724.583333333333,0,0,38869CALCUTTA AGENT 5PROD C,0,0,0,2006-06,CALCUTTA,2540,1,0,7.29,2610.0,0,0,0,2261,1970.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2600,0,0,PROD C,0,0,2255.0,1,2261,0,0,2658.333333333333,0,0,38899CALCUTTA AGENT 5PROD C,0,0,0,2006-07,CALCUTTA,2255,1,0,7.29,2315.0,0,0,0,6,2540.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3643,0,0,PROD C,0,0,2611.6666666666665,1,6,0,3040,2601.6666666666665,0,0,38930CALCUTTA AGENT 5PROD C,0,0,0,2006-08,CALCUTTA,3040,1,0,7.29,2169.1666666666665,0,0,0,6,2255.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5764,0,0,PROD C,0,0,5698.333333333333,1,12,0,17218,3408.333333333333,0,0,38961CALCUTTA AGENT 5PROD C,0,0,0,2006-09,CALCUTTA,11800,1,0,7.29,3667.5,0,0,0,5430,3040.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3017,0,0,PROD C,0,0,6483.333333333333,1,2715,0,8000,3662.5,0,0,38991CALCUTTA AGENT 5PROD C,0,0,0,2006-10,CALCUTTA,4610,1,0,7.29,4369.166666666667,0,0,0,6105,11800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6351,0,0,PROD C,0,0,7240.0,1,6105,0,0,3827.0833333333335,0,0,39022CALCUTTA AGENT 5PROD C,0,0,0,2006-11,CALCUTTA,5310,1,0,7.29,4925.833333333333,0,0,0,795,4610.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8214,0,0,PROD C,0,0,4856.666666666667,1,1590,0,14560,3943.75,0,0,39052CALCUTTA AGENT 5PROD C,0,0,0,2006-12,CALCUTTA,4650,1,0,7.29,5277.5,0,0,0,11500,5310.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7013,0,0,PROD C,0,0,3933.3333333333335,0,2240,0,11520,3761.6666666666665,0,0,37987CHANDIGARH AGENT 1PROD C,0,1,0,2004-01,CHANDIGARH,1840,0,0,9.220272161741836,5208.333333333333,0,0,0,11920,4650.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
29922,0,0,PROD C,0,0,2536.6666666666665,0,10320,0,5440,3528.75,0,0,38018CHANDIGARH AGENT 1PROD C,0,1,0,2004-02,CHANDIGARH,1120,0,0,9.220272161741836,4888.333333333333,0,0,0,14640,1840.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5543,0,0,PROD C,0,0,1573.3333333333333,0,14640,0,0,3441.25,0,0,38047CHANDIGARH AGENT 1PROD C,0,1,0,2004-03,CHANDIGARH,1760,0,0,9.220272161741836,3215.0,0,0,0,12880,1120.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6240,0,0,PROD C,0,0,1573.3333333333333,0,12880,0,0,3561.25,0,0,38078CHANDIGARH AGENT 1PROD C,0,1,0,2004-04,CHANDIGARH,1840,0,0,6.94,2753.333333333333,0,0,0,11040,1760.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5500,0,0,PROD C,0,0,1973.3333333333333,0,2960,0,8960,3590.4166666666665,0,0,38108CHANDIGARH AGENT 1PROD C,0,1,0,2004-05,CHANDIGARH,2320,0,0,6.94,2255.0,0,0,0,9600,1840.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
37796,0,0,PROD C,0,0,2000.0,0,6960,0,3840,3532.083333333333,0,0,38139CHANDIGARH AGENT 1PROD C,0,1,0,2004-06,CHANDIGARH,1840,0,0,6.94,1786.6666666666667,0,0,0,8960,2320.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6368,0,0,PROD C,0,0,3093.333333333333,0,4960,0,1760,3770.8333333333335,0,0,38169CHANDIGARH AGENT 1PROD C,0,1,0,2004-07,CHANDIGARH,5120,0,0,6.94,2333.333333333333,0,0,0,1600,1840.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5365,0,0,PROD C,0,0,3706.6666666666665,0,1600,0,9520,3864.1666666666665,0,0,38200CHANDIGARH AGENT 1PROD C,0,1,0,2004-08,CHANDIGARH,4160,0,0,7.04,2840.0,0,0,0,6960,5120.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5939,0,0,PROD C,0,0,4000.0,0,5200,0,4800,3107.5,0,0,38231CHANDIGARH AGENT 1PROD C,0,1,0,2004-09,CHANDIGARH,2720,0,0,7.04,3000.0,0,0,0,7280,4160.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7421,0,0,PROD C,0,0,2320.0,0,6480,0,5680,2730.0,0,0,38261CHANDIGARH AGENT 1PROD C,0,1,0,2004-10,CHANDIGARH,80,0,0,7.04,2706.6666666666665,0,0,0,12080,2720.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4043,0,0,PROD C,0,0,1120.0,0,9680,0,0,2334.1666666666665,0,0,38292CHANDIGARH AGENT 1PROD C,0,1,0,2004-11,CHANDIGARH,560,0,0,7.04,2413.333333333333,0,0,0,9120,80.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2642,0,0,PROD C,0,0,613.3333333333334,0,9120,0,0,2046.6666666666667,0,0,38322CHANDIGARH AGENT 1PROD C,0,1,0,2004-12,CHANDIGARH,1200,0,0,7.04,2306.6666666666665,0,0,0,7920,560.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2640,0,0,PROD C,0,0,853.3333333333334,0,7920,0,0,1960.0,0,0,38353CHANDIGARH AGENT 1PROD C,0,1,0,2005-01,CHANDIGARH,800,0,0,7.04,1586.6666666666667,0,0,0,7120,1200.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
585,0,0,PROD C,0,0,853.3333333333334,0,3920,0,0,1913.3333333333333,0,0,38384CHANDIGARH AGENT 1PROD C,0,1,0,2005-02,CHANDIGARH,560,0,0,7.04,986.6666666666666,0,0,0,3360,800.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1597,0,0,PROD C,0,0,560.0,0,2960,0,400,1793.3333333333333,0,0,38412CHANDIGARH AGENT 1PROD C,0,1,0,2005-03,CHANDIGARH,320,0,0,7.04,586.6666666666666,0,0,0,3040,560.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1977,0,0,PROD C,0,0,586.6666666666666,0,1440,0,880,1713.3333333333333,0,0,38443CHANDIGARH AGENT 1PROD C,0,1,0,2005-04,CHANDIGARH,880,0,0,7.04,720.0,0,0,0,1440,320.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2272,0,0,PROD C,0,0,1066.6666666666667,0,1440,0,2080,1686.6666666666667,0,0,38473CHANDIGARH AGENT 1PROD C,0,1,0,2005-05,CHANDIGARH,2000,0,0,7.29,960.0,0,0,0,1520,880.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1574,0,0,PROD C,0,0,1413.3333333333333,0,1520,0,3120,1646.6666666666667,0,0,38504CHANDIGARH AGENT 1PROD C,0,1,0,2005-06,CHANDIGARH,1360,0,0,7.29,986.6666666666666,0,0,0,3280,2000.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2769,0,0,PROD C,0,0,1520.0,0,1760,0,800,1320.0,0,0,38534CHANDIGARH AGENT 1PROD C,0,1,0,2005-07,CHANDIGARH,1200,0,0,7.29,1053.3333333333333,0,0,0,1360,1360.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3769,0,0,PROD C,0,0,1653.3333333333333,0,1360,0,2560,1173.3333333333333,0,0,38565CHANDIGARH AGENT 1PROD C,0,1,0,2005-08,CHANDIGARH,2400,0,0,7.29,1360.0,0,0,0,1520,1200.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2215,0,0,PROD C,0,0,2693.333333333333,0,1520,0,2960,1320.0,0,0,38596CHANDIGARH AGENT 1PROD C,0,1,0,2005-09,CHANDIGARH,4480,0,0,7.29,2053.333333333333,0,0,0,0,2400.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2771,0,0,PROD C,0,0,2746.6666666666665,0,0,0,5280,1426.6666666666667,0,0,38626CHANDIGARH AGENT 1PROD C,0,1,0,2005-10,CHANDIGARH,1360,0,0,7.29,2133.333333333333,0,0,0,3920,4480.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2562,0,0,PROD C,0,0,2613.333333333333,0,3920,0,0,1546.6666666666667,0,0,38657CHANDIGARH AGENT 1PROD C,0,1,0,2005-11,CHANDIGARH,2000,0,0,7.29,2133.333333333333,0,0,0,1920,1360.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2500,0,0,PROD C,0,0,1600.0,0,880,0,1680,1566.6666666666667,0,0,38687CHANDIGARH AGENT 1PROD C,0,1,0,2005-12,CHANDIGARH,1440,0,0,7.29,2146.6666666666665,0,0,0,1120,2000.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1902,0,0,PROD C,0,0,1333.3333333333333,0,720,0,1920,1546.6666666666667,0,0,38718CHANDIGARH AGENT 1PROD C,0,1,0,2006-01,CHANDIGARH,560,0,0,7.29,2040.0,0,0,0,2080,1440.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2067,0,0,PROD C,0,0,853.3333333333334,0,2080,0,2000,1546.6666666666667,0,0,38749CHANDIGARH AGENT 1PROD C,0,1,0,2006-02,CHANDIGARH,560,0,0,7.29,1733.3333333333333,0,0,0,3520,560.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1528,0,0,PROD C,0,0,666.6666666666666,0,2480,0,960,1593.3333333333333,0,0,38777CHANDIGARH AGENT 1PROD C,0,1,0,2006-03,CHANDIGARH,880,0,0,7.29,1133.3333333333333,0,0,0,2560,560.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3327,0,0,PROD C,0,0,1013.3333333333334,0,1760,0,2800,1653.3333333333333,0,0,38808CHANDIGARH AGENT 1PROD C,0,1,0,2006-04,CHANDIGARH,1600,0,0,7.29,1173.3333333333333,0,0,0,2960,880.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3084,0,0,PROD C,0,0,1413.3333333333333,0,2960,0,0,1633.3333333333333,0,0,38838CHANDIGARH AGENT 1PROD C,0,1,0,2006-05,CHANDIGARH,1760,0,0,7.29,1133.3333333333333,0,0,0,1200,1600.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2258,0,0,PROD C,0,0,1386.6666666666667,0,240,0,560,1586.6666666666667,0,0,38869CHANDIGARH AGENT 1PROD C,0,1,0,2006-06,CHANDIGARH,800,0,0,7.29,1026.6666666666667,0,0,0,0,1760.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5672,0,0,PROD C,0,0,2026.6666666666667,0,0,0,8800,1780.0,0,0,38899CHANDIGARH AGENT 1PROD C,0,1,0,2006-07,CHANDIGARH,3520,0,0,7.29,1520.0,0,0,0,5280,800.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2011,0,0,PROD C,0,0,2320.0,0,2640,0,0,1800.0,0,0,38930CHANDIGARH AGENT 1PROD C,0,1,0,2006-08,CHANDIGARH,2640,0,0,7.29,1866.6666666666667,0,0,0,0,3520.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2458,0,0,PROD C,0,0,2746.6666666666665,0,0,0,4000,1600.0,0,0,38961CHANDIGARH AGENT 1PROD C,0,1,0,2006-09,CHANDIGARH,2080,0,0,7.29,2066.6666666666665,0,0,0,1920,2640.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2429,0,0,PROD C,0,0,2506.6666666666665,0,1920,0,8880,1720.0,0,0,38991CHANDIGARH AGENT 1PROD C,0,1,0,2006-10,CHANDIGARH,2800,0,0,7.29,2266.6666666666665,0,0,0,8000,2080.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2538,0,0,PROD C,0,0,2666.6666666666665,0,8000,0,0,1813.3333333333333,0,0,39022CHANDIGARH AGENT 1PROD C,0,1,0,2006-11,CHANDIGARH,3120,0,0,7.29,2493.333333333333,0,0,0,4880,2800.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1655,0,0,PROD C,0,0,2613.333333333333,0,1840,0,960,1853.3333333333333,0,0,39052CHANDIGARH AGENT 1PROD C,0,1,0,2006-12,CHANDIGARH,1920,0,0,7.29,2680.0,0,0,0,880,3120.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6920,0,0,PROD C,0,0,2155.0,0,3050,0,2720,1925.4166666666667,0,0,37987CHENNAI AGENT 1PROD C,1,0,0,2004-01,CHENNAI,1425,0,0,9.220272161741836,2330.833333333333,0,0,0,4345,1920.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9976,0,0,PROD C,0,0,3478.333333333333,0,4345,0,5833,2469.583333333333,0,0,38018CHENNAI AGENT 1PROD C,1,0,0,2004-02,CHENNAI,7090,0,0,9.220272161741836,3072.5,0,0,0,3088,1425.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8763,0,0,PROD C,0,0,3421.6666666666665,0,3088,0,35120,2542.083333333333,0,0,38047CHENNAI AGENT 1PROD C,1,0,0,2004-03,CHENNAI,1750,0,0,9.220272161741836,3017.5,0,0,0,36458,7090.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
11680,0,0,PROD C,0,0,4676.666666666667,0,36422,0,22000,2841.25,0,0,38078CHENNAI AGENT 1PROD C,1,0,0,2004-04,CHENNAI,5190,0,0,6.94,3415.833333333333,0,0,0,53232,1750.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
14258,0,0,PROD C,0,0,3623.3333333333335,0,41232,0,240,3022.083333333333,0,0,38108CHENNAI AGENT 1PROD C,1,0,0,2004-05,CHENNAI,3930,0,0,6.94,3550.833333333333,0,0,0,37542,5190.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
13804,0,0,PROD C,0,0,4743.333333333333,0,2502,0,2800,3381.25,0,0,38139CHENNAI AGENT 1PROD C,1,0,0,2004-06,CHENNAI,5110,0,0,6.94,4082.5,0,0,0,192,3930.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15696,0,0,PROD C,0,0,5980.0,0,192,0,11048,3829.5833333333335,0,0,38169CHENNAI AGENT 1PROD C,1,0,0,2004-07,CHENNAI,8900,0,0,6.94,5328.333333333333,0,0,0,2340,5110.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
16282,0,0,PROD C,0,0,6370.0,0,2140,0,2960,4034.5833333333335,0,0,38200CHENNAI AGENT 1PROD C,1,0,0,2004-08,CHENNAI,5100,0,0,7.04,4996.666666666667,0,0,0,0,8900.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
13293,0,0,PROD C,0,0,7753.333333333333,0,0,0,10320,4632.916666666667,0,0,38231CHENNAI AGENT 1PROD C,1,0,0,2004-09,CHENNAI,9260,0,0,7.04,6248.333333333333,0,0,0,1060,5100.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12184,0,0,PROD C,0,0,7936.666666666667,0,1060,0,44960,5187.083333333333,0,0,38261CHENNAI AGENT 1PROD C,1,0,0,2004-10,CHENNAI,9450,0,0,7.04,6958.333333333333,0,0,0,36570,9260.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7770,0,0,PROD C,0,0,8043.333333333333,0,36570,0,8000,5378.75,0,0,38292CHENNAI AGENT 1PROD C,1,0,0,2004-11,CHENNAI,5420,0,0,7.04,7206.666666666667,0,0,0,39150,9450.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
11111,0,0,PROD C,0,0,7756.666666666667,0,39150,0,960,5918.75,0,0,38322CHENNAI AGENT 1PROD C,1,0,0,2004-12,CHENNAI,8400,0,0,7.04,7755.0,0,0,0,31710,5420.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6848,0,0,PROD C,0,0,7212.333333333333,0,31710,0,107,6451.416666666667,0,0,38353CHENNAI AGENT 1PROD C,1,0,0,2005-01,CHENNAI,7817,0,0,7.04,7574.5,0,0,0,24000,8400.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
6202,0,0,PROD C,0,0,17818.333333333332,0,0,0,38336,8963.75,0,0,38384CHENNAI AGENT 1PROD C,1,0,0,2005-02,CHENNAI,37238,0,0,7.04,12930.833333333334,0,0,0,1098,7817.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5418,0,0,PROD C,0,0,16230.0,0,1098,0,6865,9120.833333333334,0,0,38412CHENNAI AGENT 1PROD C,1,0,0,2005-03,CHENNAI,3635,0,0,7.04,11993.333333333334,0,0,0,4328,37238.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8986,0,0,PROD C,0,0,15387.666666666666,0,4328,0,8560,9129.166666666666,0,0,38443CHENNAI AGENT 1PROD C,1,0,0,2005-04,CHENNAI,5290,0,0,7.04,11300.0,0,0,0,7598,3635.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7919,0,0,PROD C,0,0,5585.0,0,7438,0,17120,9454.166666666666,0,0,38473CHENNAI AGENT 1PROD C,1,0,0,2005-05,CHENNAI,7830,0,0,7.04,11701.666666666666,0,0,0,16728,5290.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9516,0,0,PROD C,0,0,6383.333333333333,0,16728,0,0,9530.833333333334,0,0,38504CHENNAI AGENT 1PROD C,1,0,0,2005-06,CHENNAI,6030,0,0,7.29,11306.666666666666,0,0,0,10698,7830.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15109,0,0,PROD C,0,0,7451.666666666667,0,6698,0,10000,9497.083333333334,0,0,38534CHENNAI AGENT 1PROD C,1,0,0,2005-07,CHENNAI,8495,0,0,7.29,11419.666666666666,0,0,0,8203,6030.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
18439,0,0,PROD C,0,0,8958.333333333334,0,8203,0,11600,10101.25,0,0,38565CHENNAI AGENT 1PROD C,1,0,0,2005-08,CHENNAI,12350,0,0,7.29,7271.666666666667,0,0,0,7453,8495.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10638,0,0,PROD C,0,0,8995.0,0,7453,0,12960,9841.25,0,0,38596CHENNAI AGENT 1PROD C,1,0,0,2005-09,CHENNAI,6140,0,0,7.29,7689.166666666667,0,0,0,14273,12350.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
13403,0,0,PROD C,0,0,9351.666666666666,0,14232,0,4000,9850.833333333334,0,0,38626CHENNAI AGENT 1PROD C,1,0,0,2005-10,CHENNAI,9565,0,0,7.29,8401.666666666666,0,0,0,8667,6140.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10500,0,0,PROD C,0,0,7400.0,0,8667,0,4160,9940.416666666666,0,0,38657CHENNAI AGENT 1PROD C,1,0,0,2005-11,CHENNAI,6495,0,0,7.29,8179.166666666667,0,0,0,6332,9565.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9700,0,0,PROD C,0,0,7835.0,0,4332,0,11277,9860.833333333334,0,0,38687CHENNAI AGENT 1PROD C,1,0,0,2005-12,CHENNAI,7445,0,0,7.29,8415.0,0,0,0,8164,6495.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
9987,0,0,PROD C,0,0,7971.666666666667,0,8164,0,3920,10040.666666666666,0,0,38718CHENNAI AGENT 1PROD C,1,0,0,2006-01,CHENNAI,9975,0,0,7.29,8661.666666666666,0,0,0,2109,7445.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
10588,0,0,PROD C,0,0,8880.0,0,2109,0,13120,7705.833333333333,0,0,38749CHENNAI AGENT 1PROD C,1,0,0,2006-02,CHENNAI,9220,0,0,7.29,8140.0,0,0,0,6009,9975.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7123,0,0,PROD C,0,0,7241.666666666667,0,6009,0,4000,7613.75,0,0,38777CHENNAI AGENT 1PROD C,1,0,0,2006-03,CHENNAI,2530,0,0,7.29,7538.333333333333,0,0,0,7479,9220.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
13111,0,0,PROD C,0,0,6310.0,0,7456,0,8240,7771.25,0,0,38808CHENNAI AGENT 1PROD C,1,0,0,2006-04,CHENNAI,7180,0,0,7.29,7140.833333333333,0,0,0,8516,2530.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12432,0,0,PROD C,0,0,6193.333333333333,0,8516,0,2000,7857.916666666667,0,0,38838CHENNAI AGENT 1PROD C,1,0,0,2006-05,CHENNAI,8870,0,0,7.29,7536.666666666667,0,0,0,1646,7180.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8610,0,0,PROD C,0,0,7961.666666666667,0,1646,0,6240,8008.333333333333,0,0,38869CHENNAI AGENT 1PROD C,1,0,0,2006-06,CHENNAI,7835,0,0,7.29,7601.666666666667,0,0,0,51,8870.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
28128,0,0,PROD C,0,0,14735.666666666666,0,102,0,30240,9592.25,0,0,38899CHENNAI AGENT 1PROD C,1,0,0,2006-07,CHENNAI,27502,0,0,7.29,10522.833333333334,0,0,0,2840,7835.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12272,0,0,PROD C,0,0,16732.333333333332,0,1420,0,13440,9801.416666666666,0,0,38930CHENNAI AGENT 1PROD C,1,0,0,2006-08,CHENNAI,14860,0,0,7.29,11462.833333333334,0,0,0,0,27502.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7592,0,0,PROD C,0,0,16869.0,0,0,0,12800,9976.833333333334,0,0,38961CHENNAI AGENT 1PROD C,1,0,0,2006-09,CHENNAI,8245,0,0,7.29,12415.333333333334,0,0,0,4555,14860.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
11025,0,0,PROD C,0,0,13538.333333333334,0,4555,0,12960,10638.916666666666,0,0,38991CHENNAI AGENT 1PROD C,1,0,0,2006-10,CHENNAI,17510,0,0,7.29,14137.0,0,0,0,5,8245.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
